50,8
74,45
53,14
40,20
56,17
71,23
71,15
65,33
58,15
56,15
63,4
47,10
78,25
51,6
55,11
36,13
31,13
18,12
1,9
72,15
53,17
48,15
79,19
43,22
38,21
40,4
56,8
50,7
68,8
60,18
45,10
34,13
54,16
69,21
52,9
41,12
25,2
43,13
35,7
72,43
46,5
86,8
46,19
44,17
45,3
64,30
33,19
48,21
50,11
46,8
48,5
32,5
56,16
53,14
43,10
40,10
67,12
37,19
51,12
61,28
52,15
51,11
28,10
78,18
63,36
55,8
55,8
35,10
41,13
53,9
67,17
23,10
50,15
50,15
90,17
27,12
53,10
72,17
68,5
71,8
33,5
56,6
47,12
51,13
22,15
72,14
20,11
41,10
37,14
46,20
20,8
31,14
1,6
81,17
57,17
32,5
51,5
55,15
60,12
62,23
55,25
58,11
46,6
62,13
50,5
78,28
73,28
46,5
72,24
57,24
51,11
58,20
49,4
63,9
40,13
55,21
56,15
40,8
74,17
65,14
34,10
47,9
39,29
74,26
68,13
74,23
46,23
60,16
45,3
72,20
50,26
69,17
32,5
46,11
63,15
35,15
33,7
5,5
22,22
64,32
42,18
67,24
67,14
27,18
66,9
81,19
37,10
47,20
41,8
46,16
43,11
55,10
47,11
76,9
68,26
66,28
69,8
35,13
33,9
36,27
53,9
62,8
76,10
43,9
34,4
33,7
53,22
64,21
34,10
46,11
67,16
79,40
80,37
79,27
47,18
39,8
42,20
19,15
28,15
46,22
85,14
56,29
75,22
73,21
55,13
37,12
32,3
50,7
13,22
51,13
58,26
48,10
55,24
28,11
61,19
49,18
45,10
77,19
38,24
51,27
73,16
36,28
45,13
53,20
25,8
17,8
41,26
48,28
33,8
40,15
42,10
37,17
5,11
61,9
37,12
81,24
53,12
50,11
27,11
32,15
46,15
95,22
59,27
38,6
79,13
38,12
55,9
66,20
45,20
15,9
56,22
63,9
39,5
58,23
55,22
66,12
64,15
48,17
23,20
60,13
49,10
70,25
33,29
67,10
79,29
48,15
42,17
47,17
69,23
44,12
52,11
56,13
69,18
36,14
43,17
70,14
64,7
49,16
54,29
60,14
52,28
59,16
61,7
26,24
46,7
41,8
45,6
55,32
42,6
69,22
12,16
31,16
44,11
74,32
70,14
55,24
50,17
38,5
42,9
36,15
44,19
45,7
59,10
66,35
68,11
95,21
28,22
28,25
73,36
44,6
37,11
53,16
36,15
48,16
45,17
47,8
41,7
47,13
75,16
69,17
62,23
44,16
70,15
42,17
60,18
61,18
56,26
56,15
63,11
40,5
43,9
67,24
51,6
44,19
61,9
61,17
37,6
41,24
33,3
64,8
51,27
67,18
48,16
72,12
44,21
49,10
80,14
6,10
35,12
54,8
25,19
54,18
52,5
35,10
23,15
35,13
72,31
69,18
45,25
52,12
42,14
69,13
44,10
67,31
70,15
41,25
43,6
57,21
69,14
57,13
50,14
71,18
48,19
68,8
71,21
43,15
62,42
35,10
43,16
56,3
53,6
31,25
46,13
46,17
22,13
62,9
46,10
55,24
54,3
70,5
47,16
56,14
83,32
33,8
57,23
57,9
49,23
46,3
40,6
75,11
57,13
45,8
47,18
20,12
54,19
61,13
55,11
77,15
61,45
49,4
59,19
47,10
94,15
45,14
50,21
51,13
13,17
77,34
67,22
75,21
72,13
35,3
72,12
19,22
44,18
62,20
28,14
61,16
8,8
22,17
56,26
58,19
51,24
74,33
60,21
40,7
25,14
60,16
102,17
63,14
34,12
5,8
59,19
57,14
80,12
42,9
68,31
50,6
37,22
8,10
39,11
61,23
46,11
45,5
55,22
61,13
46,6
63,25
49,17
67,27
54,7
70,20
33,8
62,19
11,4
36,17
49,8
63,9
67,5
71,38
65,13
60,7
25,2
56,7
77,16
41,16
51,9
33,11
77,17
36,12
39,19
38,9
43,8
36,20
30,8
35,18
57,13
45,27
100,20
45,8
42,25
49,7
50,9
59,7
59,10
46,14
34,6
39,6
54,15
47,9
49,8
53,20
79,15
81,22
74,8
55,7
51,6
36,7
61,29
49,19
54,13
22,6
50,17
42,28
49,11
59,11
72,27
39,24
62,17
25,26
12,13
39,12
65,1
61,21
48,20
31,16
30,4
51,13
51,14
44,19
9,16
18,2
78,29
60,3
71,12
15,14
48,5
73,28
68,8
42,9
65,8
19,26
61,32
2,16
38,14
55,9
37,11
68,29
34,12
39,17
52,15
34,10
45,13
40,16
55,13
51,10
45,13
31,13
50,32
62,9
47,22
56,8
48,14
61,10
20,18
21,13
41,6
74,19
51,3
63,13
60,17
44,6
41,16
54,10
42,8
59,8
46,25
81,36
36,18
47,12
48,5
61,10
46,6
46,15
49,16
88,54
79,30
57,13
44,12
54,15
63,27
26,13
58,24
45,9
77,25
52,14
34,7
7,19
56,5
39,11
60,7
26,20
44,16
45,5
89,10
50,15
28,15
41,22
40,9
81,11
60,18
73,10
44,13
50,7
20,18
32,9
67,17
50,8
62,15
40,6
40,29
55,12
67,9
49,10
48,23
31,10
53,19
44,9
63,15
63,14
39,21
75,12
71,15
54,11
10,9
68,26
62,24
73,22
55,21
65,19
59,11
54,21
38,10
23,13
50,4
38,3
66,15
60,20
43,13
44,6
39,7
42,18
78,28
57,12
68,25
37,14
27,8
35,1
95,40
51,20
31,8
41,14
42,10
60,20
52,26
57,10
42,16
42,11
63,11
85,23
42,15
61,18
42,5
49,12
60,14
40,9
54,13
60,6
50,21
67,18
37,13
24,4
49,10
44,36
21,10
42,4
55,19
56,22
69,20
56,9
70,10
40,10
44,23
46,22
56,8
33,15
49,11
35,13
48,23
71,15
55,6
91,25
73,13
45,12
36,10
66,18
52,11
35,12
44,23
60,29
36,11
41,30
1,9
48,14
41,14
52,17
49,37
80,15
67,8
42,3
64,14
42,23
42,3
11,12
52,9
53,18
58,10
60,19
55,18
43,9
49,12
20,5
38,11
35,13
31,10
59,9
34,5
39,18
46,13
55,12
68,6
33,21
36,12
47,2
26,6
60,22
59,9
39,22
10,16
42,13
43,13
57,13
61,21
67,3
31,25
56,13
38,6
73,31
50,6
61,8
62,12
39,8
52,20
52,20
48,6
37,23
62,18
1,6
36,42
63,14
42,12
69,20
32,3
64,16
51,32
34,9
42,25
68,11
69,19
68,10
63,16
45,21
48,11
39,12
71,16
51,14
77,16
32,17
70,26
61,10
58,14
50,19
1,4
46,17
62,13
58,16
51,12
41,13
32,13
35,12
68,34
72,33
77,17
35,17
57,20
28,16
48,13
49,4
62,8
37,45
34,16
32,17
35,9
34,4
63,8
37,17
30,14
43,18
71,29
42,13
63,19
60,15
24,17
34,6
45,16
45,10
62,9
49,15
56,12
43,14
84,18
45,18
24,11
45,14
13,7
58,13
75,23
77,22
12,10
37,8
22,31
62,17
36,11
56,12
44,25
60,16
30,13
57,12
44,15
66,27
50,7
31,11
58,17
57,24
49,4
72,29
16,7
45,8
43,30
40,11
57,26
40,13
31,5
57,32
55,21
53,19
54,18
40,17
50,16
34,5
10,5
67,13
42,21
59,9
72,12
53,29
41,8
42,18
34,14
56,17
65,11
22,5
36,9
38,4
37,10
44,12
36,14
67,11
25,7
37,12
12,7
45,11
39,11
36,5
27,16
72,20
34,8
51,19
51,13
39,9
65,17
56,10
70,18
56,16
58,11
57,15
62,17
62,10
59,18
51,8
50,6
40,31
65,14
66,10
34,13
40,10
57,16
60,5
71,10
51,19
46,20
51,11
67,7
34,6
52,8
57,2
56,28
13,1
47,6
62,32
35,11
12,13
38,7
56,9
44,13
19,21
56,13
71,35
51,19
34,17
39,19
61,11
71,24
60,15
55,15
41,11
43,7
11,16
58,12
52,27
73,5
58,17
49,9
57,10
36,8
69,29
62,29
94,40
53,22
30,11
48,22
46,9
82,14
46,12
41,11
38,7
50,7
40,8
46,14
65,7
66,16
47,9
43,3
63,25
42,9
49,23
58,16
71,15
35,3
65,10
66,17
44,10
57,8
64,21
58,8
54,22
43,11
58,8
71,8
71,11
62,14
82,15
36,14
49,17
69,9
57,14
32,6
38,7
50,6
10,14
47,14
64,7
65,23
50,11
62,14
57,14
59,23
35,7
52,14
48,8
56,14
44,8
31,15
35,12
45,6
42,16
51,7
71,25
41,14
52,19
44,17
37,13
55,7
46,11
66,12
31,7
67,15
35,12
92,21
55,14
68,19
34,9
53,16
50,28
59,13
65,21
55,24
40,7
19,19
23,14
55,4
27,9
60,15
54,11
51,11
55,8
41,5
44,2
93,21
34,17
39,14
57,17
61,11
45,9
37,9
39,8
38,6
80,15
63,9
41,15
60,13
71,15
38,11
67,33
57,7
54,8
61,2
34,23
42,3
52,5
59,30
54,13
40,23
33,8
76,20
47,11
37,13
65,17
47,11
66,5
34,15
34,12
41,7
31,2
41,6
45,9
40,15
61,11
54,14
58,8
37,7
31,10
59,11
73,15
42,10
36,8
46,14
48,15
12,10
31,18
82,24
24,26
57,52
60,19
33,9
23,4
61,34
53,18
61,11
95,11
22,12
46,15
64,22
34,11
63,6
55,15
42,17
59,9
43,7
62,7
43,23
71,22
70,14
68,20
76,20
51,15
50,12
61,20
49,9
53,9
39,10
33,5
56,21
67,11
50,21
84,36
51,10
60,10
13,17
26,8
43,5
59,18
53,9
42,14
72,12
42,10
31,21
25,10
74,11
35,7
48,7
56,12
57,14
42,17
78,6
39,28
19,23
37,10
59,5
55,11
32,16
65,20
34,15
49,5
57,10
25,8
60,17
60,23
63,8
39,7
57,20
52,14
47,18
42,15
41,6
10,1
34,19
40,11
58,5
32,17
63,18
42,18
56,7
50,10
38,10
34,12
39,16
45,9
33,14
52,6
35,12
78,23
64,21
19,2
46,18
56,25
30,7
62,20
57,14
61,11
50,15
69,17
34,13
51,10
55,9
50,15
31,12
37,19
34,14
50,14
38,16
62,17
65,34
35,11
47,11
35,13
39,16
70,23
34,15
49,23
31,26
60,29
79,29
65,13
41,11
40,22
78,18
40,10
55,9
12,8
43,19
52,11
59,13
31,12
53,11
41,10
35,7
35,5
56,14
40,1
77,18
39,17
55,17
49,12
49,7
41,10
76,21
57,17
22,13
47,17
63,33
49,12
73,18
45,11
71,28
55,11
63,13
42,7
66,15
46,10
13,3
81,25
47,10
36,10
38,10
91,13
58,14
74,15
75,32
24,19
41,23
62,24
36,14
37,13
55,8
34,15
44,7
47,27
39,17
56,13
75,15
47,14
61,13
67,18
80,13
43,4
56,6
53,17
76,17
46,11
54,14
54,10
39,5
45,10
51,15
95,29
77,27
62,28
57,17
44,15
25,13
50,12
42,21
57,15
73,38
38,19
59,25
70,10
58,5
48,13
60,20
33,10
83,49
76,27
19,15
47,14
82,15
7,8
41,14
49,11
82,18
12,17
39,16
41,8
23,16
69,13
81,16
47,25
50,9
65,12
34,9
62,27
50,9
48,8
46,16
44,9
12,9
63,10
63,16
58,21
48,9
33,15
37,22
49,14
48,18
34,19
67,33
29,12
29,11
63,7
51,18
58,15
31,13
56,6
73,12
56,14
64,23
69,9
48,14
54,23
41,14
55,3
35,28
79,28
35,16
64,9
28,27
57,13
71,10
59,11
85,18
59,16
31,5
37,12
46,11
44,14
52,8
47,16
72,12
38,5
39,19
76,11
18,9
32,11
32,15
41,11
36,13
46,7
37,20
65,8
53,16
42,26
45,24
50,10
22,12
46,12
39,16
40,10
71,29
55,6
22,9
72,40
62,25
96,32
22,25
81,9
56,10
58,19
15,18
44,9
24,19
64,4
29,13
51,8
63,17
36,2
88,15
47,11
40,18
57,20
49,7
28,10
50,13
43,2
52,20
42,10
57,17
78,41
36,6
22,12
57,23
64,26
33,17
27,10
67,21
33,9
41,21
58,10
35,15
69,28
30,17
78,21
39,18
35,9
65,38
47,19
61,8
66,20
64,16
14,14
56,12
60,27
44,11
45,24
24,9
25,10
42,26
88,16
74,22
65,22
58,16
60,8
57,23
34,9
38,10
47,14
40,17
45,13
46,13
72,38
63,18
61,33
36,13
47,3
77,12
62,22
82,23
40,8
61,9
51,25
76,18
52,25
46,20
47,15
38,12
34,23
36,15
31,13
69,20
54,6
62,9
61,20
50,9
51,11
47,7
39,16
92,25
36,17
62,30
73,16
52,8
48,9
38,22
34,18
2,12
47,10
53,8
55,14
67,25
73,21
67,14
27,12
105,13
32,9
48,11
41,19
58,24
65,12
43,15
32,7
30,19
41,11
48,19
75,16
48,17
57,8
58,10
51,37
44,12
11,11
44,15
52,9
25,13
66,9
73,15
40,8
28,15
48,16
58,14
37,18
12,10
47,12
61,20
80,8
43,15
69,18
45,9
33,6
53,3
60,16
38,15
81,12
63,12
55,9
35,12
59,27
64,15
14,17
37,16
23,15
53,20
44,11
31,6
50,9
33,1
66,11
97,42
56,10
38,1
84,14
31,22
69,15
67,11
42,5
60,25
61,27
37,15
55,19
65,33
70,9
41,8
62,19
54,8
63,17
55,21
57,19
54,17
73,19
77,26
47,7
52,12
63,16
83,50
70,21
40,14
50,8
48,11
51,15
58,9
47,3
55,6
41,20
37,11
36,10
25,10
34,14
15,13
21,9
71,1
50,13
38,25
28,19
42,20
47,6
68,21
77,12
40,24
23,17
33,7
61,16
4,8
75,17
24,16
43,5
61,14
11,15
67,9
48,23
14,19
61,21
39,16
64,14
55,8
35,18
53,17
59,18
35,7
36,8
49,16
42,8
56,11
46,11
67,10
59,15
43,13
41,24
60,14
33,9
36,14
39,5
48,6
68,22
48,7
31,25
55,17
69,15
65,13
59,6
79,14
52,12
92,13
37,9
68,17
77,24
44,13
58,7
55,17
44,14
82,17
47,18
45,15
53,5
44,17
46,12
70,8
34,4
36,13
74,19
48,11
37,26
90,14
64,4
41,14
39,9
62,19
57,13
52,8
43,17
40,10
66,19
74,16
72,3
55,11
79,24
37,13
75,17
31,6
41,19
46,22
69,14
16,5
1,2
66,23
77,27
45,12
49,15
47,11
47,12
63,5
53,14
59,12
12,8
46,10
56,8
42,11
44,9
62,7
52,22
40,13
37,12
25,13
52,9
51,23
51,19
31,14
45,21
42,19
11,20
42,14
39,17
37,17
34,21
62,11
31,17
35,4
52,13
75,11
50,14
41,11
66,13
64,19
55,16
31,7
74,40
49,11
40,17
66,1
52,27
23,15
37,14
97,20
68,25
37,15
37,5
72,24
34,10
36,18
64,6
37,12
54,10
46,12
70,10
39,12
52,8
25,16
40,20
31,8
49,28
53,14
56,7
37,30
68,22
38,6
50,8
50,10
61,13
83,43
46,9
59,13
55,3
57,4
50,7
56,8
89,27
39,4
35,10
27,3
35,9
78,29
34,15
40,12
51,12
43,10
43,20
40,7
51,21
70,30
46,12
38,14
40,20
47,6
43,18
34,5
69,26
63,17
77,17
47,13
78,17
2,10
57,13
1,15
47,20
10,10
47,6
63,7
81,29
34,20
40,4
52,19
66,18
48,17
101,27
48,19
63,22
43,10
66,29
10,13
39,8
39,19
22,10
29,14
64,19
58,21
38,10
44,12
40,10
65,12
51,11
17,15
42,15
46,15
66,15
73,24
78,8
49,14
60,13
34,9
75,16
49,10
62,14
50,24
56,9
48,20
68,20
52,10
47,4
39,13
45,25
28,19
43,15
30,7
63,12
35,8
44,15
34,11
19,21
40,16
81,16
41,16
57,17
46,16
51,38
48,12
52,7
54,7
1,16
34,13
50,22
68,8
41,11
52,18
66,15
46,4
34,16
39,13
54,24
67,13
80,8
53,18
49,5
59,9
57,52
49,14
53,17
60,8
44,10
64,13
52,5
63,32
43,17
32,28
58,7
53,4
53,10
32,14
13,7
49,12
46,24
52,17
46,12
34,15
33,6
73,31
53,13
67,46
64,16
61,25
55,5
60,13
47,10
68,29
36,10
59,14
55,17
14,15
37,13
35,9
33,18
36,13
44,11
53,8
32,12
73,11
32,10
70,13
61,10
72,17
65,20
54,14
78,25
63,7
79,42
31,8
48,20
43,8
87,11
72,14
47,9
56,14
84,28
67,29
60,25
58,29
58,22
5,5
57,15
11,8
23,3
64,14
60,11
34,10
33,13
65,12
35,8
51,16
53,10
67,14
84,14
66,13
71,12
10,7
28,20
61,14
68,15
43,16
68,21
65,7
37,11
31,6
50,30
57,7
56,19
28,22
32,16
83,50
47,7
34,14
37,14
62,11
24,24
19,10
73,22
98,8
64,24
45,11
61,9
34,21
55,6
71,7
79,21
48,20
56,18
55,26
72,12
43,11
61,11
63,13
52,16
17,16
22,15
22,12
33,8
13,9
58,5
73,18
53,6
10,18
42,18
47,14
63,1
48,24
55,32
25,17
87,13
22,13
66,24
64,20
88,13
45,5
22,21
64,19
93,15
27,12
58,15
60,16
45,11
26,24
35,13
56,18
57,11
25,15
21,14
66,7
27,8
61,21
44,6
36,6
45,4
36,16
76,29
41,17
22,15
27,23
40,11
66,31
84,45
46,13
58,13
3,20
20,27
53,22
69,18
17,7
63,21
59,8
75,6
89,25
22,12
57,13
69,26
53,19
51,15
69,9
22,17
54,8
34,8
20,8
35,10
21,11
42,14
42,11
61,7
64,17
42,19
58,2
48,8
49,14
34,13
22,19
42,4
12,10
50,15
43,20
51,12
11,10
72,23
45,9
53,8
30,15
17,13
22,14
54,17
55,9
56,15
22,12
45,15
31,12
46,9
72,17
49,7
37,14
26,16
73,8
50,8
57,14
73,7
45,17
38,7
59,26
70,9
75,15
41,19
43,6
50,13
19,18
53,7
65,11
28,23
22,13
79,25
81,9
46,11
55,10
36,15
52,13
44,19
25,7
66,7
36,20
24,10
46,13
52,10
30,14
54,8
22,14
71,15
23,4
78,18
45,18
45,8
39,15
22,24
43,7
48,17
38,2
24,6
41,13
12,10
44,11
58,7
69,30
27,5
43,29
55,14
19,13
35,8
53,13
45,15
45,23
64,3
57,14
62,22
25,5
92,62
55,16
16,19
74,40
75,13
35,8
44,13
47,35
34,11
44,11
43,9
32,23
37,6
57,15
38,8
43,24
86,17
24,17
50,9
37,6
27,19
17,1
34,10
50,49
19,17
23,12
35,14
87,12
11,11
40,5
57,46
81,13
49,14
85,29
24,20
53,9
71,7
35,7
52,6
59,16
39,12
72,11
22,16
49,8
63,5
41,10
49,15
38,17
22,9
17,13
62,19
31,3
37,11
16,20
61,4
56,8
31,10
46,6
52,7
22,17
74,18
43,12
56,21
74,22
57,6
59,12
36,17
53,32
21,12
55,10
67,11
81,49
55,9
47,7
13,6
48,17
89,15
42,12
43,9
43,6
55,17
66,14
36,5
47,9
49,39
39,12
63,14
53,10
35,4
51,6
63,25
2,16
49,11
12,9
21,16
28,10
40,8
62,16
53,15
52,7
40,9
24,8
35,11
22,8
46,22
57,18
34,19
48,10
55,16
76,9
27,19
53,16
23,19
77,18
53,16
54,15
78,30
48,19
58,8
31,11
17,14
52,16
23,3
68,13
62,13
57,12
48,12
20,21
53,13
64,27
17,20
17,10
19,18
40,14
19,16
23,6
46,10
32,10
62,25
50,21
29,13
52,11
32,12
44,17
70,30
31,30
14,11
17,21
62,13
25,23
44,10
27,21
49,9
61,27
45,6
61,11
38,9
30,17
8,7
23,5
76,10
66,20
32,10
89,11
54,11
55,27
20,8
42,4
60,23
60,23
23,21
56,22
53,16
30,15
37,20
75,13
76,17
26,28
48,30
25,16
45,7
17,15
78,17
45,6
74,18
54,22
49,31
64,7
63,15
40,9
44,26
42,12
36,19
35,8
85,18
34,6
50,11
64,8
44,4
64,22
47,8
43,17
5,19
72,15
65,33
46,10
55,6
26,3
18,16
48,7
28,20
68,25
76,24
21,7
25,18
64,24
18,20
62,7
26,18
28,22
